评论者id,简介,学校id,类型,最高学历,关注数,粉丝数,贴子数,回复数,评论数,学习时长
1465209041,,,1,4,0,0,0,55,0,462
1409242860,,,1,5,0,0,1,126,0,12814
1458458188,,,1,,1,0,0,31,0,1423
1462305166,,,2,0,0,0,0,47,0,5569
1447292652,内向,,3,0,1,0,2,58,1,636
1411413869,,,1,5,0,0,1,151,0,826
1446569451,,,1,6,0,0,0,0,0,1289
1463716094,,,1,4,0,0,0,42,0,256
1386771727,,,1,5,0,0,0,29,0,5847
1412203361,,,1,5,0,0,1,74,0,9126
1306138,,,1,,0,0,0,0,0,2742
1464802926,,,1,4,0,0,0,3,0,1040
11117127,,,1,5,3,0,1,16,1,1108
1421780101,,,2,0,0,0,0,34,0,390
1464147401,,,2,0,0,0,0,59,5,958
1416836908,,,1,5,1,0,0,14,0,2836
1452078560,,,1,5,0,0,0,156,0,7574
1401192329,,,2,0,0,0,0,88,0,5410
1404557704,,,1,,0,0,0,104,0,5302
1024542857,,,2,0,0,2,10,151,0,4788
1445490742,,,3,,3,0,0,0,0,3058
1421973230,,,1,5,0,0,2,53,0,5685
1395580038,,,2,,0,0,0,0,0,1110
1446547447,,,1,5,0,0,0,230,0,36527
1434298763,,,2,,0,0,0,87,0,3723
1445273985,,,1,5,0,0,0,183,0,2332
1463083502,,,2,,6,1,1,18,0,2930
1404011033,,,2,0,3,0,0,0,0,1642
1404711594,,,2,0,1,0,2,64,0,4478
1416039235,,,1,5,0,0,0,95,0,6709
1148194237,,,1,0,0,0,0,0,0,4939
1445657653,,,1,5,0,0,0,15,0,1917
1420241928,,,1,,0,0,0,0,0,4408
1430357313,,,2,,0,0,3,1,0,2381
1443649761,,,1,0,0,0,0,61,0,5016
1444880575,,,1,5,0,0,0,1,0,2158
1466878393,,,1,4,0,0,0,43,0,258
1436837365,,,2,,0,0,1,38,0,676
1449873012,,,2,0,0,0,0,0,0,19642
1422477209,,,1,5,0,0,0,7,0,5088
1410532924,,,2,0,0,0,1,41,0,3872
1467367409,"<p><span style=""font-size: 18px; color: rgb(0, 0, 0);"">·高校机械专业青年讲师</span></p><p><span style=""font-size: 18px; color: rgb(0, 0, 0);"">·十余年机械工程教研经验</span></p><p><span style=""font-size: 18px; color: rgb(0, 0, 0);"">·辅导多名学员成功跨考清华、华科、哈工大、中科院等“双一流”院校及科研院所</span></p>",1001351001,,,0,0,0,0,0,6
1408998531,,,1,5,0,0,0,42,0,4703
1437295105,,,1,5,0,0,0,19,0,793
1030871509,,,1,5,0,0,0,0,0,6664
1385551731,,,1,5,0,0,1,12,0,7815
1430084298,,,2,0,0,0,0,39,0,3843
1443852665,,,2,0,0,0,0,22,0,27531
1467126339,,,1,,0,0,0,43,0,184
1397431659,,,1,,0,0,0,6,0,506
1422354948,,,1,,0,0,0,0,0,372
1455412338,,,1,0,0,0,0,34,0,3675
1456771639,,,2,0,0,0,0,1,0,336
1440540953,,,1,,0,0,0,47,0,2421
1383459635,,,2,0,0,0,4,196,0,6102
1446279539,,,1,5,0,0,0,136,0,1419
1436818773,,,2,0,0,0,0,3,0,16957
1449158210,,,2,0,0,0,0,127,0,11966
1407240006,,,,,0,0,0,0,0,1018
1387723830,,,1,0,0,0,0,26,0,4087
1421890652,,,1,5,0,0,1,162,0,3384
1398710994,,,1,5,1,0,0,55,17,854
1448713330,,,2,0,1,0,0,349,0,795
1025480536,,,2,3,1,0,1,0,0,26301
1395826660,,,2,0,0,1,1,194,0,4697
1020185720,一天一点滴,,1,5,0,0,1,40,0,5257
1429376698,,,1,5,1,0,0,0,0,1847
1445112728,,,1,0,0,0,0,0,0,1187
1386795789,,,1,5,0,0,2,412,26,17352
1412498096,,,1,,0,0,0,80,0,8645
1443647517,普通小孩儿热爱生活中,,1,5,0,0,0,27,0,1146
1446466686,,,4,,0,0,0,0,0,599
1410993283,,,1,,1,0,0,0,0,13998
1464266235,,,2,0,0,0,0,51,0,410
1432896747,,,2,,0,0,0,62,0,1302
1408355303,,,1,5,0,0,0,0,0,1658
1409076634,,,1,5,0,0,0,62,0,15520
1408006189,,,1,5,1,0,0,40,0,2032
1414676390,,,1,5,0,0,4,147,0,3181
1441416102,,,2,,0,0,0,60,4,1101
1404536547,,,2,0,0,0,1,9,0,18369
1460735149,一个兴趣广泛，好学上进的人,,3,0,0,0,0,3,0,2894
1396465563,,,1,,0,0,0,0,0,1717
1397604133,,,1,5,0,0,0,0,0,2954
1458132386,,,1,,0,0,0,0,0,1322
1403304277,学就是了。,,1,5,3,0,0,60,0,9202
1026429078,,,2,0,0,0,0,160,8,9831
1405118592,学习是一种习惯...,,2,,0,0,0,0,0,4675
1410792517,,,1,5,0,0,0,1,0,1856
1402110067,,,2,,0,0,1,96,1,4087
1392388474,,,1,5,0,0,0,89,1,3903
1034882280,,,,,0,0,0,0,0,549
1448664777,,,1,4,1,0,61,139,0,2137
1151209090,,,2,,0,0,0,22,1,600
1445912852,,,1,6,0,0,0,76,0,1922
1141729020,,,2,,0,0,1,103,0,1330
1444512130,,,1,3,2,0,0,144,0,3029
1411925761,,,2,,0,0,0,0,0,2626
1448567088,,,1,0,0,0,0,1,0,316
1399409741,,,2,0,0,0,0,2,0,624
1384765570,,,2,,0,0,0,16,0,1022
1026155636,我不完美，但我够真实！,,3,,0,0,0,11,0,1851
1401211482,初中道德与法治教师，中小学高级教师，共产党员，毕业班教师，教龄23 年。,,1,0,0,0,0,380,95,12850
1462352552,,,1,5,0,0,0,70,0,1285
1399426722,,,2,4,0,0,0,0,0,3251
1445039193,,,1,4,0,0,0,12,1,1473
1450166829,,,1,0,0,0,0,6,0,397
1438043167,守正笃实，久久为功,,1,5,0,0,0,0,0,1493
1146939887,耕读教师一枚。,,1,0,0,0,1,79,9,1913
1031124338,,,2,0,1,0,1,8,1,3405
1398883427,,,1,5,0,0,0,5,0,1889
1401380950,,,1,5,0,0,0,7,0,4097
1029093556,,,2,0,1,0,2,1,0,12182
1458947396,,,3,,0,1,1,7,0,417
1456863464,,,2,,0,0,0,58,0,694
1445040333,,,1,5,0,0,0,110,0,2576
1453217857,Give up,,1,5,0,0,0,13,0,2701
1446442414,,,1,0,0,0,0,0,0,848
1147414146,让思想的光辉照耀残存的人生,,2,0,0,0,1,0,0,9923
1446335223,,,1,4,0,0,0,0,0,1481
1398084347,,,1,0,0,0,0,2,0,3633
1028309992,,,2,,0,0,0,1,0,5407
1448151290,,,1,,0,0,0,2,0,578
1015657710,,,2,5,0,0,1,13,3,3061
1459399966,,,2,0,0,0,0,10,0,798
1458876507,,,1,5,0,0,0,0,0,136
1141723826,,,2,,0,0,0,0,0,3863
1410281684,,,2,0,0,0,0,0,0,5466
1384293774,,,1,,1,0,0,1,0,3463
1385502022,,,1,,0,0,0,0,0,354
1459928332,,,2,0,0,0,0,0,0,40
1390465636,,,1,5,2,0,0,0,0,2587
1406120720,,,3,0,1,0,0,14,0,11419
1445639164,,,1,5,0,0,0,0,0,13953
1444507231,,,1,5,1,0,0,20,0,5926
1458640896,,,2,0,0,0,0,0,0,0
1445183701,,,1,0,0,0,0,2,0,1391
1390050132,,,3,0,0,0,0,43,0,4971
1408960148,世界那么大还是遇见你，让我们互相珍惜吧！,,1,7,0,0,0,0,0,26006
1414506226,,,1,0,0,0,0,0,0,2514
1019105447,,,2,5,0,0,0,38,0,17485
1389830137,,,1,5,0,0,0,36,0,5017
1402452115,,,1,6,0,0,0,2,1,6129
1444735833,,,1,3,0,0,1,185,0,2404
1441806058,,,2,0,0,0,1,2,0,6674
1136049250,,,1,,0,0,0,0,0,1148
12994422,逆流而上……,,3,,0,0,1,4,0,4024
1442719752,,,1,5,13,12,2,102,0,14164
1442411999,,,1,3,0,0,0,3,0,1546
1443130641,好好学习,,1,5,0,0,0,0,0,5057
1396720444,归来依旧是少年,,2,0,0,0,0,74,0,1842
1403421330,,,1,0,0,0,0,0,0,9471
1406337604,,,1,5,0,0,0,0,0,983
1441663209,,,1,0,0,0,0,0,0,353
1431281447,,,1,5,1,0,1,6,0,3727
1024069565,,,1,5,1,0,0,0,0,4462
1029380837,浪漫是我一生的事业,,1,6,2,0,0,0,0,3235
1447370712,Dr. Zhou,,2,0,0,0,0,0,0,664
1401868626,大学要是自己更加有意义,,1,5,0,0,0,123,0,4273
5301953,,,1,,0,0,0,0,0,468
1422145233,,,2,0,0,0,0,1,0,9410
1449765387,,,1,0,0,0,0,1,0,9524
1414583428,,,1,,0,0,0,0,0,815
1387668718,,,2,0,0,0,0,0,0,1610
1442112131,,,2,0,0,0,0,0,0,2878
1443860813,人生就是一场漫长的自证预言！,,1,5,0,0,1,40,0,12038
1448822156,,,1,,0,0,1,1,0,2165
1386345462,,,1,5,0,0,0,33,0,1574
1425981377,,,2,5,1,0,0,51,0,2530
1403412317,,,1,0,0,0,0,0,0,8831
1424620158,,,1,,0,0,0,7,0,5074
1146473856,,,1,4,0,0,3,140,0,1458
1443750560,,,2,0,0,0,0,63,0,8549
1422610634,,,1,5,0,0,1,33,0,806
1385865929,,,1,3,0,0,0,0,0,5157
1395907996,,,2,0,0,0,0,88,0,6168
1386497623,,,1,6,0,0,0,28,0,3336
1431663919,,,1,5,0,0,0,3,0,774
1136373597,,,1,5,0,0,1,35,0,3387
1143918921,,,1,,2,0,0,11,0,8565
1034032190,农村初中体育教师,,2,,0,0,16,67,0,2639
1416689778,,,1,5,0,0,1,3,0,543
1446373206,,,1,4,0,0,0,147,0,1900
1144871018,,,1,0,0,0,3,78,0,7568
1442280969,,,1,5,0,0,0,3,0,12831
1446862040,,,1,4,0,0,2,142,0,1691
1403893756,,,1,0,0,0,0,17,0,956
1389976323,<p>冶金教研室，主讲材料冶金、计算机文化相关课程</p>,1444195162,,,0,11,1,31,0,1909
1402665587,,,1,5,0,0,0,85,0,22026
1432736395,,,2,0,0,0,0,18,0,18409
1444188103,,,2,0,0,0,0,36,0,1065
1389969267,,1444195162,,,0,0,0,51,0,2355
1443834051,教学科研,,2,0,0,0,0,41,0,1785
1146991750,,,1,5,0,0,0,83,2,2822
1408522293,,,1,5,0,0,0,26,0,1277
1014757051,千江有月千江明，拈花一笑意随心。,,4,,0,0,4,65,14,647
1428982395,,,2,0,0,0,0,88,0,3275
1144348729,,,2,0,0,0,0,0,0,1962
1445579201,,,1,5,0,0,0,113,0,1333
1445582845,你身后跳动的电光是我永生不变的信仰,,1,5,0,0,1,136,0,3284
1390733927,,,1,5,0,0,0,56,0,3225
1446041938,,,1,0,0,0,0,0,0,590
1446242813,,,1,3,1,0,0,129,0,988
1418157301,,,1,5,1,0,0,0,0,5319
1445272916,,,1,0,0,0,1,187,0,1116
1427472153,,,2,0,0,0,0,1,0,2711
1446187377,冲冲冲冲！骚年！,,1,4,1,0,0,191,0,2623
1384343762,,,2,0,0,0,0,82,0,1394
1446622781,,,2,0,0,0,0,0,0,4397
9909750,,,2,0,0,0,0,12,0,960
1027639195,,,2,,0,0,3,117,1,5693
1444472639,,,1,0,0,0,0,0,0,1139
1449437481,,,3,0,0,0,1,0,0,2149
1449800808,,,2,,0,0,0,49,0,22
1404696639,冠县东古城中学教师,,2,0,0,0,1,22,0,5015
1388492818,,,1,5,0,0,0,439,0,8481
1030821707,,,2,,6,2,13,44,11,8421
1449780898,,,4,,0,0,0,22,0,103
1446290868,,,1,4,0,0,0,90,0,1108
1433858367,皮囊坏了，就用思想填满它。,,3,4,1,0,0,6,0,2356
1424880525,,,2,5,0,0,4,202,3,5353
1147146227,,,3,,1,0,0,0,0,1329
1142608033,犒劳犒劳犒劳未来的自己,,1,5,1,0,5,46,1,5841
1439320065,,,1,4,0,0,0,78,4,1448
1148564647,,,2,0,0,0,0,5,0,1734
1146110798,,,1,5,0,0,0,42,0,5703
1442103340,,,1,5,0,0,0,41,0,6419
1030952783,,,2,5,0,0,0,57,0,2661
1449813932,,,2,,0,0,1,40,0,248
1449809808,,,2,,0,0,0,0,0,67
1449798944,,,2,,0,0,0,40,0,22
1449552525,,,4,,0,0,0,40,0,272
1446317049,不忘初心，方得始终,,1,3,1,0,0,90,0,1978
1446290855,,,1,3,1,0,1,132,23,5383
1410019127,王娟,,2,0,0,0,0,51,1,4627
1446285230,,,1,4,0,0,2,116,0,7222
1446536326,,,1,0,0,0,0,37,0,904
1446289013,,,1,4,0,0,0,214,0,2174
1449523131,,,2,,0,0,0,40,0,140
1446290963,,,1,4,0,0,0,100,0,1198
1017388647,,,2,0,1,0,5,98,2,4871
1449796034,,,2,0,0,0,0,40,0,132
1449526083,,,2,,0,0,3,50,0,69
1449741414,,,1,,0,0,0,44,0,13
1146397564,,,1,,0,0,0,9,0,4332
1449792290,,,2,5,0,0,0,36,0,455
1449793348,,,2,,0,0,0,0,0,37
1025214216,,,3,0,0,0,4,38,2,4946
1449793249,,,2,5,0,0,0,26,0,21
1449745239,,,2,,0,0,0,40,2,6
1449745239,,,2,,0,0,0,40,2,6
1449793959,,,4,,0,0,0,40,0,51
1441893146,,,2,0,0,0,0,128,2,118
1449686282,,,2,,0,0,0,40,0,21
1150246663,,,2,0,2,0,0,1,0,2163
1449587279,,,1,5,0,0,0,0,0,13
1449617104,终生学习,,3,,0,0,0,21,0,3
1439320060,,,1,,0,0,1,5,0,2630
1034033357,,,3,,0,0,4,56,4,4408
1448845332,,,1,4,0,0,0,43,0,562
1446741019,,,1,5,0,0,0,133,0,2381
1444289785,,,1,5,0,0,0,0,0,1782
1135948229,,,2,,0,0,0,83,0,4783
1449596575,,,2,,0,0,0,42,0,286
1386287620,在职教师,,2,,0,0,1,1,0,822
1020129021,<p>王进，学科电子信息，长期从事于单片机技术/C语言课程的教学				</p>,1001240010,,,0,0,0,0,0,1702
1443348581,吃的苦 霸得蛮 耐得烦,,2,0,1,0,0,1,0,2808
1449742053,,,3,0,0,0,1,51,1,493
1449742053,,,3,0,0,0,1,51,1,493
1449742053,,,3,0,0,0,1,51,1,493
1449742053,,,3,0,0,0,1,51,1,493
1449742053,,,3,0,0,0,1,51,1,493
1449742053,,,3,0,0,0,1,51,1,493
1449742053,,,3,0,0,0,1,51,1,493
1449742053,,,3,0,0,0,1,51,1,493
1449742053,,,3,0,0,0,1,51,1,493
1449742053,,,3,0,0,0,1,51,1,493
1449742053,,,3,0,0,0,1,51,1,493
1449742053,,,3,0,0,0,1,51,1,493
1449742053,,,3,0,0,0,1,51,1,493
1449742053,,,3,0,0,0,1,51,1,493
1034084064,,,2,,0,0,2,152,0,9500
1385052619,,,2,,0,0,0,2,0,1152
1146207174,,,2,,0,0,0,33,0,1634
1449599712,,,2,,0,0,0,22,0,490
1449750487,,,4,,0,0,0,40,0,0
1016339727,,,2,,0,1,0,48,0,6538
1449683680,,,1,,0,0,0,22,0,7
1720581,,,2,0,0,0,0,1,0,4284
1390025896,,1444195162,,,0,0,0,0,0,1339
1449678566,,,2,,0,0,0,69,0,86
1448615294,,,2,0,0,0,0,11,0,411
1033158869,,,2,0,0,0,0,18,0,1884
1147906168,,,2,,0,0,0,27,0,1091
1449677077,,,2,0,0,0,0,41,0,4
1409983555,,,2,,0,0,3,25,0,2294
1149878013,此心光明,,1,5,0,0,4,9,0,2456
1449723624,,,2,0,0,0,0,0,0,31
1441943587,,,1,5,0,0,0,14,0,1540
1437558369,,,1,0,0,0,0,1,0,8728
1411603544,,,2,5,1,0,3,62,0,9028
8096895,法律工作者、文学爱好者、对自然和社会好奇的人。,,2,0,2,0,0,13,0,28262
1439318295,,,2,,2,0,1,26,0,9266
1447391279,,,1,5,2,0,0,55,0,1867
1449683997,,,2,0,0,0,0,31,0,2109
1146475792,,,1,4,0,0,1,91,0,1061
1449068710,,,1,,0,0,0,19,0,2010
1449658295,,,2,0,0,0,0,1,0,921
1420117020,,,2,6,0,0,0,61,0,1272
1448316145,,,2,0,0,0,0,183,0,3454
1411959755,,,1,5,0,0,0,1,0,4338
1436423554,,,2,0,0,0,1,60,0,1665
1449551595,,,2,,0,0,0,39,0,468
1385966781,,,4,,0,0,0,14,0,46
1146021170,,,1,0,0,0,0,36,0,3265
1449670328,,,2,0,0,0,0,42,0,3
1449670117,,,2,0,0,0,0,40,0,19
1449545737,一名教师,,2,,0,0,0,80,0,441
1449598357,,,1,0,0,0,0,22,0,612
1389971619,,,2,0,1,0,1,43,1,2727
1399381363,勿忘初心,,1,5,0,0,0,158,0,4928
1423037450,,,1,5,0,0,0,59,0,2129
1449573076,,,4,,0,0,2,83,0,61
1449522808,,,2,5,0,0,0,40,0,282
1415517736,,,2,,0,0,1,33,0,613
1413887413,,,1,5,0,0,0,172,0,3619
1449220954,,,2,5,0,0,0,32,0,815
1448435676,,,2,0,0,0,0,18,0,2007
1449544742,,,2,0,0,0,0,0,0,515
1449604097,,,2,0,0,0,0,47,0,1370
1449568401,,,3,,0,0,0,42,0,445
1449512723,,,2,0,0,0,0,53,0,4
1386985086,,,1,0,1,0,0,0,0,2691
1404707172,,,2,,0,0,0,28,0,884
1398747544,,,1,6,0,0,0,25,0,6972
1449524981,,,1,,0,0,0,39,0,260
1449555020,,,2,,0,0,0,1,0,448
1415132314,,,1,6,0,0,0,40,0,527
1449502512,,,2,0,0,0,0,38,0,337
1415268979,,,2,,0,0,1,75,0,1045
1448393809,,,2,0,0,0,0,39,0,1163
1414531868,热爱生活的一名教师！,,2,0,0,0,0,78,0,7014
1414765547,,,2,,0,0,0,60,0,326
1405351707,,,2,,0,0,7,45,4,549
1449518482,,,2,0,0,0,0,29,0,1209
1449552089,,,2,0,0,0,0,33,0,262
1140254109,,,2,0,0,0,0,0,0,3677
1398613281,,,1,5,0,0,1,53,0,3934
1449515770,,,2,0,0,0,0,44,0,11
1026726445,<p>主要从事高职英语教学工作，曾参加外教社全国高校外语教学大赛江苏赛区分赛和常州市高校英语教学比赛获奖，曾指导学生参加全国大学生英语竞赛D类和江苏省高职高专写作比赛等获奖。<br/></p>,1001240010,,,0,24,7,196,4,2131
1449520253,,,2,,0,0,1,76,0,2981
1449544557,,,1,,0,0,0,0,0,239
1449524859,,,2,,0,0,0,38,0,347
1449210595,,,1,5,0,0,1,11,0,1262
1421944881,,,2,,0,0,0,46,0,618
1446871723,2010-今 事业单位人员,,2,0,0,0,0,78,0,4168
1449255449,,,2,0,0,0,12,42,0,350
1433119770,,,2,,1,0,0,46,0,1609
1414941547,,,2,5,0,0,2,62,0,2034
1415294301,,,2,,0,0,3,60,0,820
1410774488,,,1,,0,0,0,11,0,1677
1422321877,,,2,,0,0,0,82,0,2862
1410606648,,,2,,0,0,0,24,0,1196
1446025747,努力,,1,4,0,0,0,68,0,2530
1414918679,,,2,0,0,0,0,27,0,1761
1410785666,聊城市外国语学校张彦红！,,1,0,0,0,0,32,0,1438
1415224413,,,2,,0,0,0,46,0,3706
1410488925,,,2,,0,0,0,10,0,2569
1414883176,,,2,,0,0,1,6,1,617
1388590022,,,1,6,0,0,1,104,1,4608
1410483884,,,2,,0,0,1,18,1,2595
1449502258,,,2,,0,0,0,62,0,12
1430083419,语文教师,,2,,0,0,1,1,0,1600
1424004744,,,2,,0,0,0,48,0,2936
1410564526,,,1,,1,0,1,15,0,440
1410489078,,,2,,0,0,0,18,1,1052
1411588538,,,2,,0,0,0,14,0,2162
1414888690,,,1,0,0,0,0,92,0,1758
1410610134,,,1,,0,0,0,20,0,509
1410689572,,,2,,0,0,0,20,0,2766
1423140525,,,2,,0,0,4,35,0,1389
1441482143,,,2,0,0,0,0,96,1,2272
1431791434,,,2,0,0,0,0,83,0,2391
1410648385,,,2,,0,0,0,70,0,918
1410627230,,,2,,0,0,1,47,0,1481
1410500996,,,2,0,0,0,0,77,0,5470
1449477766,,,2,,0,0,0,35,0,318
1414761717,,,2,,0,0,0,39,0,284
1415264262,,,2,,0,0,0,1,0,4158
1431818280,,,2,,0,0,4,31,0,674
1414676471,,,2,0,0,0,5,77,0,3057
1410747744,,,2,,0,0,1,99,0,2394
1444475371,,,1,4,0,0,0,56,0,783
1386775967,,,1,5,0,0,0,336,2,20329
1147527978,,,1,4,0,0,0,81,0,345
1410554580,,,2,,0,0,2,11,0,3059
1410617739,,,1,,0,0,0,28,0,1174
1410503160,,,2,,0,0,3,57,0,2538
1422133537,,,2,,0,0,2,80,2,1496
1413020226,,,1,,0,0,0,41,0,7546
1445614534,一笑相逢蓬海路，人间风月如尘土。,,1,5,0,0,0,42,0,3424
1408798179,,,2,0,0,0,2,67,0,5554
1414603428,,,2,,0,0,0,35,0,2078
1415045776,,,2,,0,0,5,90,0,1941
1415261410,,,2,,0,0,0,59,0,1315
1449226101,,,2,0,0,0,0,17,0,824
1410607110,,,2,,0,0,0,61,0,1416
1449183096,小学语文老师,,2,,0,0,2,55,0,207
1148055074,,,2,,1,0,1,1,0,1407
1414515837,,,2,5,0,0,2,40,0,3224
1446348553,,,3,0,0,0,0,0,0,2254
1412319780,,,2,0,0,0,0,50,0,1769
1433311706,聊城市外国语学校音乐教师田宇,,2,,0,0,0,32,0,585
1023569538,,,1,5,0,0,0,19,0,3650
1397231245,,,2,0,0,0,0,45,0,41270
1431697395,,,2,0,0,0,0,23,0,2515
1402143008,,,1,5,0,0,0,8,0,319
1448383605,,,2,0,0,0,0,26,0,2675
1447266330,,,1,4,0,0,0,42,9,1740
1144655482,小学音乐教师,,2,,0,0,5,53,0,1653
1449260310,,,3,,0,0,0,0,0,12501
1137206081,,,1,5,0,0,0,10,0,2270
1446944022,,,1,0,0,0,0,49,0,481
1410480796,,,2,0,1,0,5,87,1,6723
1414792548,,,2,,0,0,0,37,0,1162
1414752544,,,2,,0,0,0,82,5,1171
1441581939,,,2,,0,0,0,79,0,396
1414827520,,,2,0,0,0,0,69,1,1249
1410786003,,,2,,0,0,0,27,6,813
1410621580,,,1,0,0,0,0,37,0,1684
1410609315,,,2,,0,0,2,55,0,485
1441473676,,,2,,0,0,1,26,0,1046
1433072656,,,2,,0,0,1,53,0,641
1444511230,,,2,0,0,0,0,16,0,1123
1142686720,曾经在围城内，现在决定走出来，在而立之年，这个决定并不容易，但我要义无反顾的走下去！,,3,,0,1,2,77,13,3743
1411608058,,,2,,0,0,0,19,0,1926
1431385520,,,2,0,0,0,1,92,0,2286
1424399131,,,1,0,0,0,1,1,1,2203
1431664230,,,1,0,0,0,0,29,0,662
1410541474,,,2,,0,0,1,1,0,47
1433114488,,,2,,0,0,0,2,0,639
1441475539,,,2,,0,0,0,51,0,375
1410837483,,,2,,0,0,1,10,0,479
1414755408,,,2,0,0,0,0,34,0,1993
1420888211,,,2,,0,0,0,2,0,4145
1410756166,,,2,,0,0,0,5,1,1169
1415240795,,,2,,0,0,0,34,0,943
1410489854,,,2,,0,0,0,73,0,1920
1446024448,,,1,4,0,0,0,34,0,840
1448139040,,,2,0,0,0,0,13,0,2975
1389668154,,,2,,0,0,0,92,3,2733
1410627074,,,2,,0,0,4,29,0,1415
1415248801,,,2,0,0,0,0,25,0,1486
1447583435,中学物理教师,,2,,0,0,0,123,0,520
1410530455,,,2,,0,0,4,77,6,1318
1411221278,,,2,0,0,0,11,44,1,2718
1415275923,,,2,,0,0,1,134,0,978
1423717070,聊城市外国语学校,,2,0,0,0,1,85,0,3615
1414962158,,,2,0,0,0,0,17,0,1234
1410512889,,,2,,0,0,1,69,4,5158
1410835751,,,2,,0,0,3,105,0,2515
1431669251,,,2,,0,0,0,11,0,1603
1414631011,,,2,,0,0,9,73,3,2100
1410515222,,,2,,0,0,0,153,0,3967
1414932626,,,1,0,0,0,2,75,0,4252
1433089018,,,2,0,0,0,0,50,0,1519
1421756343,,,2,0,0,0,0,30,0,53
1412792016,,,1,0,0,0,0,86,0,1955
1414236466,,,2,0,0,0,0,51,0,1893
1414236338,,,2,,0,0,1,62,3,1027
1433116277,,,2,0,0,0,0,32,0,183
1411196451,,,2,,0,0,0,84,2,2512
1448873806,,,2,,0,0,0,66,0,1635
1410622176,,,1,,0,0,0,91,0,2135
1431345693,,,2,,0,0,1,35,0,1767
1414732804,本人为一名小学英语教师热爱教学，热爱生活。,,2,0,0,0,2,75,0,1082
1410156409,,,2,,0,0,0,0,0,568
1410525393,聊城市外国语学校,,2,0,0,0,13,75,0,3389
1431716447,,,2,,0,0,0,95,0,966
1432140755,,,2,0,0,0,4,86,0,1143
1415286010,,,2,,0,0,3,58,1,4116
1410484651,,,2,0,0,0,0,44,0,2271
1433114209,,,2,5,0,0,3,82,2,531
1447849840,,,2,5,0,0,2,94,0,2453
1449149537,,,2,0,0,0,1,5,0,1406
1439323957,,,1,,0,0,3,32,0,1771
1446756830,,,1,3,0,0,0,1,0,390
1410754355,,,2,0,0,0,1,47,0,999
1419881805,,,2,0,2,0,2,87,0,461
1431385782,,,2,0,0,0,0,99,0,5288
1413980695,,,2,,0,0,0,20,0,500
1432129329,,,1,,0,0,1,27,0,1029
1143072397,,,2,,0,0,2,97,0,93
1405251047,,,1,5,0,0,0,60,0,5741
1410751717,,,2,,0,0,1,56,0,784
1410607925,老师,,2,,0,0,0,24,0,1452
1431350668,,,2,0,0,0,0,58,0,2155
1145800293,,,1,5,0,0,8,169,0,9156
1415226447,,,2,,0,0,3,72,0,1517
1414942286,,,2,,0,0,0,65,0,701
1410637477,,,1,,0,0,0,57,0,1496
1431034235,,,2,,0,0,0,41,0,963
1414999543,,,2,0,0,0,0,85,0,1094
1410486796,,,2,0,0,0,0,75,0,1778
1410512240,,,2,0,0,0,0,60,0,1511
1414203694,,,2,,0,0,0,24,0,1706
1431756802,,,1,0,0,0,0,36,0,1577
1420167711,,,2,0,0,0,2,61,0,1384
1410687671,,,2,5,0,0,0,116,0,4789
1432144092,,,2,,0,0,2,31,0,148
1439322029,,,2,,0,0,0,17,0,1656
1432289135,,,2,,0,0,0,53,0,1239
1441480164,,,2,0,0,0,0,75,0,663
1421451065,,,2,0,0,0,0,52,0,769
1415273472,,,1,0,0,0,12,69,0,3971
2123277,,,2,0,0,0,14,288,100,833
1144105741,,,2,5,0,0,0,43,0,998
1415265833,,,2,0,0,0,0,83,1,2645
1432673065,,,2,,0,0,3,78,0,2236
1448948605,,,2,,0,1,1,99,13,7821
1411078453,,,1,0,0,0,1,70,2,526
1388751693,,,1,6,0,0,0,27,0,6763
1385504087,常州信息职业技术学院数字经济学院副教授,,2,6,0,0,0,60,0,611
1447648141,,,2,,0,0,0,4,0,1364
1447272670,,,1,5,0,0,0,0,0,655
1443947194,,,3,0,0,0,0,60,0,919
1414543065,,,2,,0,0,0,3,0,965
1421515282,,,1,5,0,0,0,75,0,8566
1420342897,来去一场梦,,1,5,0,0,0,0,0,1725
1445271054,,,1,5,1,0,0,203,0,2228
1446686234,,,1,,0,0,0,21,0,519
1420398103,,,2,0,0,0,0,6,0,3978
1403350624,,,1,,0,0,0,6,0,11999
7903515,重新出发,,2,0,2,1,0,95,1,5955
1388713697,,,2,0,0,0,0,57,0,9519
1445269682,,,1,5,0,0,1,230,0,2118
1409837522,,,2,0,0,0,3,42,0,3512
1407045518,,,1,5,0,0,0,211,0,3786
1145819574,高职院校教师,,2,0,0,0,1,36,0,1277
1447179900,,,2,0,1,0,0,11,0,4001
1149803039,<p>常州信息职业技术学院经贸管理学院 营销策划教研室主任</p><p>《市场营销实务》课程 主讲教师</p>,1001240010,,,0,1,145,46,0,1839
1146703118,,,1,5,0,0,3,63,1,6253
1446617976,,,1,4,0,0,0,1,0,2546
1421240900,<p>现代服务学院教师</p>,1001240010,,,0,0,0,23,0,1422
1430982609,,,2,0,0,0,0,77,0,1700
1436910657,,,2,0,0,0,0,56,0,423
1386903854,,,1,5,0,0,0,132,0,7868
1384606085,,,2,,0,0,1,76,0,2636
1142852179,,,2,0,0,0,0,47,0,2881
1446817507,,,1,5,0,0,0,60,3,1875
1389007995,,,2,0,0,0,1,3,0,13808
1446728077,,,1,5,0,0,0,119,0,6394
