用户Id,关注数,粉丝数,关注的人,粉丝
1385561359,0,0,[],[]
1137160930,0,0,[],[]
1144615498,0,0,[],[]
1028854708,0,0,[],[]
1146885761,0,0,[],[]
1137930686,0,0,[],[]
1386515623,0,0,[],[]
1146789545,0,0,[],[]
1383638430,3,0,"[9449801, 1425487334, 1420347513]",[]
1145210904,1,0,[1023717860],[]
1385732854,0,0,[],[]
1145669563,0,2,[],"[1386297676, 2272616]"
1386129851,0,1,[],[1387043254]
1150083928,0,0,[],[]
1385238601,0,0,[],[]
1147128141,0,0,[],[]
1023354600,6,0,"[1020463403, 1386969722, 1020395042, 11291800, 1151371469, 1029283703]",[]
1386301243,0,0,[],[]
1386149536,0,0,[],[]
1026184662,0,0,[],[]
1386142865,0,0,[],[]
1386162261,0,0,[],[]
1146494009,0,0,[],[]
1385914360,0,0,[],[]
1147945460,0,0,[],[]
1384228260,0,0,[],[]
1385850551,0,0,[],[]
1146208324,0,0,[],[]
1385606559,0,0,[],[]
1385694838,6,0,"[1141372606, 1386033623, 1019931926, 1034553836, 1145487984, 1146219246]",[]
1143073630,0,0,[],[]
1385632940,0,0,[],[]
1145874663,0,0,[],[]
12927098,3,0,"[1017628023, 4462001, 1029283703]",[]
1145665091,0,0,[],[]
1147776023,0,0,[],[]
1384728773,0,0,[],[]
1146456878,4,0,"[1017628023, 318013, 1029277661, 4462001]",[]
1385064911,0,0,[],[]
1144588804,0,0,[],[]
1384935976,0,0,[],[]
1148130753,0,0,[],[]
1025914288,0,0,[],[]
1384910923,0,0,[],[]
1034700760,1,0,[1404170848],[]
1144496016,0,0,[],[]
1030599619,0,0,[],[]
1384334805,0,0,[],[]
1151353263,0,0,[],[]
1136669083,0,0,[],[]
1016326815,3,1,"[1144863325, 1150662860, 1383683235]",[1150662860]
1149212158,4,0,"[1415146752, 1412833739, 1412730579, 1034060525]",[]
1023905239,0,0,[],[]
1384685837,0,0,[],[]
1145560797,0,0,[],[]
1383532816,0,0,[],[]
1384637334,0,0,[],[]
1384473928,1,0,[1149392314],[]
1384324762,0,0,[],[]
1384076740,0,0,[],[]
1384531338,0,0,[],[]
1384524447,0,0,[],[]
1148606036,0,0,[],[]
1149985488,0,0,[],[]
1384338268,0,0,[],[]
1149046008,0,0,[],[]
1140387181,0,0,[],[]
1015572343,0,0,[],[]
1148435683,0,1,[],[1147701584]
1148085741,0,1,[],[1441483004]
1383388766,0,0,[],[]
1151712824,1,0,[1017628023],[]
1144312923,0,0,[],[]
9758031,0,0,[],[]
1151262575,0,0,[],[]
1151311295,0,0,[],[]
1151248564,0,0,[],[]
1149237591,0,0,[],[]
1028962290,2,1,"[1135381231, 1036087646]",[11576110]
1144330011,0,0,[],[]
12516082,1,0,[1017628023],[]
1148526799,4,0,"[1017628023, 318013, 9355242, 1147923334]",[]
1023396826,2,0,"[1495307, 1014638312]",[]
1144715081,0,0,[],[]
1144751171,0,0,[],[]
1144770433,0,0,[],[]
1144295370,0,1,[],[1144064591]
1136658457,0,0,[],[]
1140693505,0,0,[],[]
1020391668,0,0,[],[]
1148579841,0,1,[],[1149702092]
1143152234,0,0,[],[]
1143450762,0,0,[],[]
1139333696,0,0,[],[]
1146484305,0,0,[],[]
1145424014,2,0,"[1017628023, 3177530]",[]
1147361486,0,0,[],[]
1143094602,2,2,"[1144064591, 1027953490]","[1144064591, 1027953490]"
1034652346,0,0,[],[]
1143454553,0,0,[],[]
1146343421,0,0,[],[]
1149418607,0,0,[],[]
1140553026,2,5,"[1029230856, 1140600601]","[1029230856, 1031731659, 1140600601, 1140593018, 11576110]"
1143572670,0,0,[],[]
1137451117,4,0,"[1143182075, 1140458427, 1020951091, 1141936251]",[]
1144932774,0,2,[],"[1150327273, 10636368]"
1144158571,1,1,[1026037760],[10636368]
1145160997,0,0,[],[]
1020945255,1,0,[1019690049],[]
1019696623,0,0,[],[]
1019934262,0,0,[],[]
1140314516,0,0,[],[]
1145682365,0,0,[],[]
1028702235,1,1,[1031114515],[1031114515]
1145012507,0,0,[],[]
1030337279,0,0,[],[]
1022839452,1,0,[1015733528],[]
1029444069,0,0,[],[]
1018833858,0,0,[],[]
1136315471,0,0,[],[]
1138708909,0,0,[],[]
7846526,1,1,[1015132041],[1033199565]
1147139541,0,0,[],[]
1144944686,0,0,[],[]
1034753554,1,0,[1018878977],[]
1145180998,0,0,[],[]
1145197830,0,0,[],[]
1145551137,0,0,[],[]
1136678716,1,0,[1031906985],[]
1145626072,0,0,[],[]
1029804259,0,0,[],[]
1136369494,0,0,[],[]
1015352819,0,1,[],[10636368]
1146925233,0,0,[],[]
1145145342,0,0,[],[]
1146162571,0,0,[],[]
1145906835,0,0,[],[]
1137324591,1,2,[1137325472],"[1144064591, 1137325472]"
1143700143,1,0,[318013],[]
1145280927,0,1,[],[1385693012]
1148372273,0,1,[],[1146079330]
1145017018,0,0,[],[]
1031832081,0,0,[],[]
1144795700,0,0,[],[]
1144467858,0,0,[],[]
1144718245,0,1,[],[10636368]
1146021422,0,0,[],[]
1145893754,0,1,[],[1141810781]
1032311972,0,0,[],[]
1139737431,0,1,[],[1146079330]
1024512005,0,0,[],[]
1144153549,0,0,[],[]
1139476140,1,1,[1135399296],[1144064591]
1144614560,0,1,[],[10636368]
1025909897,0,0,[],[]
1138927083,0,0,[],[]
1135652942,0,2,[],"[1146643057, 1144064591]"
1139646671,1,0,[1384045359],[]
3217911,0,0,[],[]
1015361814,0,1,[],[10636368]
1138211150,0,0,[],[]
1144934504,0,0,[],[]
1144786017,0,0,[],[]
1135379473,1,1,[1017898103],[1017898103]
1146702608,0,0,[],[]
1032168955,0,0,[],[]
1025856188,1,1,[11576110],[11576110]
1031186401,0,0,[],[]
1027285922,1,0,[1560057],[]
1144970667,0,1,[],[10636368]
1147351249,1,0,[1031906985],[]
1014202958,0,0,[],[]
1144199902,0,0,[],[]
1018737850,5,2,"[1024915798, 1144465294, 1386989351, 1149641362, 1017191631]","[1144465294, 1027880359]"
6539423,0,0,[],[]
1143255629,0,0,[],[]
1144899369,0,1,[],[10636368]
1146839916,0,0,[],[]
1144062141,0,1,[],[1449738912]
1135718034,7,2,"[1017628023, 1035944958, 1015101381, 4462001, 7727218, 318013, 1020584185]","[1428733240, 1139376252]"
1017469435,0,0,[],[]
1016103877,0,0,[],[]
1032363593,0,0,[],[]
1924541,1,1,[1029308952],[8179202]
1144613610,0,0,[],[]
1141929076,0,1,[],[1144064591]
1026289256,0,0,[],[]
1138068385,0,0,[],[]
1028754058,6,0,"[1493638, 1493218, 1149936583, 1151581629, 11399818, 1493209]",[]
1023038068,0,1,[],[1144064591]
1144631204,0,0,[],[]
1024946339,0,0,[],[]
1144619185,0,0,[],[]
1147159472,0,0,[],[]
1029561347,0,0,[],[]
1144697475,0,0,[],[]
1024287881,0,0,[],[]
1147577965,0,0,[],[]
1024922205,0,0,[],[]
1025069569,0,0,[],[]
1024946920,0,0,[],[]
1030620158,1,0,[1017628023],[]
1136476995,0,0,[],[]
488370,1,0,[1029277661],[]
1143751283,1,1,[1149221912],[1146079330]
1145268643,0,0,[],[]
1145882351,0,1,[],[10636368]
1034241932,0,0,[],[]
1143084544,0,0,[],[]
1024862581,0,2,[],"[3481101, 1144064591]"
1144773354,0,0,[],[]
1144788145,0,1,[],[10636368]
1146280629,0,0,[],[]
1135565343,0,0,[],[]
1019937298,1,1,[1137274722],[1033693753]
1143773489,0,1,[],[1027893663]
1144923396,0,0,[],[]
1141339801,0,0,[],[]
1024922737,0,0,[],[]
1147444747,0,0,[],[]
1025488195,0,0,[],[]
1146127729,0,0,[],[]
1146127710,0,0,[],[]
1145895703,0,0,[],[]
1019735544,1,0,[1015974540],[]
1144873896,0,0,[],[]
1144863275,0,0,[],[]
1025873454,0,0,[],[]
1018326559,0,2,[],"[1147676328, 1146643057]"
1028364918,0,0,[],[]
1140148165,0,0,[],[]
1025234651,0,0,[],[]
10582994,0,0,[],[]
1029612660,0,0,[],[]
1145621208,0,0,[],[]
1141006306,1,0,[1032264356],[]
1144289951,2,1,"[1017628023, 1029283703]",[1150300727]
1035770006,0,0,[],[]
12051360,0,0,[],[]
1144665229,0,1,[],[1144064591]
1144543072,0,1,[],[11576110]
1143158685,0,0,[],[]
10636368,94,2,"[1136260860, 1144824313, 1143482543, 1144844020, 1144613745, 3177530, 1144913462, 1144724535, 1144788145, 1145006320, 1144794419, 1144701484, 1144901733, 1136117807, 1029253240, 1029579068, 1018965208, 1144661342, 1144664732, 1144893270, 1507001, 1144719124, 1143450583, 10676883, 1029563308, 1144773129, 1029472879, 1144243399, 1144936523, 1144891141, 1029546396, 1144893241, 10869356, 10606315, 1144790711, 1015361814, 1144709166, 1029536265, 1144970667, 11095676, 1143875064, 1145229844, 1143277234, 1144614560, 1143204088, 1144911193, 1144797337, 1144700252, 1144865557, 1144680336, 1144861585, 11037830, 1144794700, 10677777, 1021460375, 1144715405, 10583832, 10608152, 11095699, 1144697796, 1144624634, 1143269870, 10710963, 10660274, 1144895277, 1143575290, 1143095414, 1144899369, 1144932523, 1144663276, 1144932774, 1144158571, 1030408560, 1019696988, 10620409, 1144654374, 1144718245, 1144784419, 1145882351, 1027792934, 1019632247, 1144874569, 1144862921, 1015352819, 1144874564, 1028474932, 1144699331, 1144705408, 1019956144, 1144869763, 1017628023, 1145008637, 1146142029, 1029283703]","[1029579068, 1144664732]"
1145030558,0,0,[],[]
5955396,0,0,[],[]
1144789251,0,0,[],[]
1024949021,0,0,[],[]
1144670966,0,0,[],[]
1147383241,0,0,[],[]
1136758497,3,0,"[2591763, 3481289, 2702625]",[]
1145713923,0,1,[],[1150436841]
1030561627,4,0,"[1017628023, 1987679, 318013, 4462001]",[]
4138093,1,0,[1017628023],[]
1024778501,0,0,[],[]
1146213976,0,0,[],[]
1142358479,0,0,[],[]
1146053489,0,0,[],[]
1026441091,0,0,[],[]
1023884836,0,0,[],[]
1144622642,0,0,[],[]
1032189066,4,0,"[2135280, 1150924821, 1029277661, 4462001]",[]
1145185269,4,0,"[1404937317, 1025300964, 1137016348, 1403923618]",[]
1034845794,0,0,[],[]
1026478609,0,0,[],[]
8190886,0,2,[],"[1151117439, 1136813021]"
1029949487,0,0,[],[]
1033839419,0,0,[],[]
1145406296,0,0,[],[]
1145414154,0,1,[],[1145731398]
1146849632,0,0,[],[]
1145522053,0,0,[],[]
1140152500,0,1,[],[1144064591]
1137927234,0,0,[],[]
1030900537,0,0,[],[]
1140149206,0,1,[],[11576110]
1138892435,0,0,[],[]
6278118,0,0,[],[]
1137128540,0,0,[],[]
1144725457,0,0,[],[]
1143951290,1,0,[3177524],[]
1139267449,0,0,[],[]
1146521934,0,0,[],[]
1144874564,0,1,[],[10636368]
1027500732,0,0,[],[]
1145817769,0,1,[],[1150300727]
1144633013,0,1,[],[1144064591]
1146153631,8,2,"[1017628023, 12889495, 1033100176, 4462001, 11399818, 1024590905, 1387937204, 1017191631]","[1147676328, 1033100176]"
1034113464,3,0,"[1029008941, 1140200743, 439732]",[]
1138929839,0,0,[],[]
1017710358,0,1,[],[1150300727]
1020984740,3,0,"[1036068656, 1151261287, 1149397375]",[]
1144080136,0,0,[],[]
1018593915,0,0,[],[]
1143999284,0,0,[],[]
5271869,0,0,[],[]
1145419377,0,0,[],[]
1141049239,0,0,[],[]
1021475707,0,0,[],[]
1138369733,0,1,[],[1143284460]
1141880538,1,0,[1017628023],[]
1145828500,1,0,[1421599394],[]
1144772481,0,0,[],[]
1021449957,0,1,[],[1111947]
9066498,0,0,[],[]
1023459683,2,0,"[4462001, 318013]",[]
1015469278,0,0,[],[]
1024949575,0,0,[],[]
1035899937,0,0,[],[]
1024242211,1,0,[1484504254],[]
1027158037,0,0,[],[]
1035295973,0,0,[],[]
1023669879,0,1,[],[1018613094]
1146427378,29,0,"[1023048187, 1494807, 1396728899, 1149597760, 1019619790, 1030448162, 1493148, 1443366530, 1494813, 1028289473, 1493211, 1493209, 1149204399, 1018515301, 1396726876, 1135232311, 1150292559, 1396527836, 1026411787, 1395883412, 1135867418, 1450120003, 1494139, 1036088815, 1019541930, 1026410819, 1443392763, 1020851883, 1149209479]",[]
1135097127,1,1,[1135239325],[1135239325]
1141556845,0,1,[],[1146643057]
2174867,4,0,"[1017628023, 1144907764, 1019765467, 1029283703]",[]
1021195891,0,0,[],[]
1421368,1,0,[2513241],[]
1144065264,0,0,[],[]
1030238223,0,0,[],[]
1143931388,0,1,[],[11576110]
6916486,0,0,[],[]
1144709020,0,0,[],[]
1144243399,0,1,[],[10636368]
11095699,0,1,[],[10636368]
1146669189,1,0,[11646125],[]
1146130702,0,0,[],[]
1145936307,0,1,[],[1416944449]
1145298259,0,0,[],[]
1137120339,0,1,[],[1144064591]
1144874569,0,1,[],[10636368]
1145147618,0,0,[],[]
1016451607,0,0,[],[]
1035642739,3,309,"[1148233093, 1019467778, 1137573403]","[1442554042, 1435679447, 1479127279, 1148275640, 1398459537, 1488444027, 1427062018, 1511316634, 1423810957, 1137642267, 1146363470, 1391122096, 1437459059, 1516729478, 1495874255, 1493876204, 1475399703, 1443335150, 1479797593, 1406855152, 1419324468, 1475073733, 1475995855, 1501049231, 1493460988, 1390359079, 1481790442, 1406018740, 1406737507, 1493198973, 1019467778, 1437043488, 1428713633, 1408704189, 1399550266, 1413829780, 1144171873, 1446525741, 1421852905, 1448479503, 1138414464, 1446124393, 1446645479, 1435011479, 1146212592, 1431814134, 1147399041, 1146416119, 1448563379, 1401838825, 2435144, 1147266767, 1390498703, 1434817386, 1395818368, 1417270093, 1422506558, 1411752093, 1390114914, 1426371070, 1414986071, 1386778345, 1414983253, 1404310641, 1401507905, 1146404575, 1401327240, 1421849967, 1421997523, 1414984900, 1404572970, 1412653536, 1390256457, 1146409539, 1136142639, 1401465365, 1401465239, 1401590570, 1422768239, 1401459563, 1396921958, 1401466274, 1414980216, 1407672009, 1144553494, 1401625592, 1401275702, 1401463229, 1404106634, 1401458739, 1387191662, 1146438097, 1387272564, 1146338646, 1147272616, 1387194404, 1397826332, 1146429336, 1392392492, 1387328674, 1146323844, 1389585737, 1387143860, 1135614508, 1036019101, 1387325037, 1138451195, 3220567, 1147834829, 1017802630, 1383715351, 1388743799, 1148233093, 1146469088, 1033473582, 1387553933, 1395563028, 1148189011, 1386769812, 1147557211, 1144692411, 1147333795, 1148073325, 1146311888, 1146363601, 1147350118, 1148073380, 1138563212, 1146299970, 1138578504, 1146212554, 1146317680, 1150836220, 1146324663, 1150739507, 1146351733, 1146335092, 1147344139, 1146211513, 1150837492, 1035870033, 1383725387, 1146321953, 1146337057, 1146744878, 1149421818, 1147323355, 1147338587, 1018302472, 1149419000, 1146274323, 1139732783, 1141612041, 1138563417, 1144330032, 1137638856, 1144327103, 1144325886, 1136940879, 1144227967, 1141316362, 1138263703, 1138426698, 1136598829, 1141633373, 1021251336, 1146258763, 1138559552, 1144330065, 1028108257, 1139222528, 1146302139, 1144329089, 1141017526, 1138442786, 1142028971, 1138406496, 1146055027, 1142944993, 1144323979, 1138019797, 1138486366, 1137711638, 1138406673, 1139596478, 1137599837, 1138446344, 1138291968, 1139416435, 1138559300, 1138442619, 1138443515, 1137604271, 1138444666, 1138582527, 1138445567, 1138513464, 1137729846, 1139413005, 1137393635, 1138407410, 1138583220, 1137272614, 1138555635, 1138580972, 1138446894, 1138476013, 1138442604, 1138445602, 1137204530, 1138414617, 1137589325, 1137731541, 1138285598, 1138266910, 1138408413, 1137582599, 1137599813, 1137591237, 1138306453, 1138286538, 1138360524, 1138320197, 1138289607, 1138291143, 1138367032, 1137482286, 1138288891, 1138111666, 1138444406, 1138266422, 1137586465, 1138401314, 1138444450, 1138365219, 1138364131, 1138367590, 1138262309, 1138407076, 1138295655, 1137507212, 1137744402, 1137333833, 1032248963, 1137274252, 1137507594, 1136440699, 1137686535, 1136647220, 1137329222, 1138260181, 1137659778, 1137274246, 1138124166, 1138116870, 1137505818, 1136648166, 1137672020, 1137509392, 1137302764, 1035967064, 1138260145, 1138123388, 1137729852, 1137662625, 1138113977, 1137728805, 1137658297, 1136667579, 1137675952, 1137345034, 1136442685, 1137296394, 1137275276, 1137343501, 1137267918, 1137132366, 1137278912, 1135297314, 1137260999, 1137292891, 1137270302, 1137115357, 1137280660, 1137385621, 1137260822, 1136124308, 1137274090, 1137295727, 1136647191, 1137112620, 1137114285, 1137269305, 1137295736, 1137299069, 1137117875, 1137293887, 1137296370, 1137296437, 1137296372, 1136783361, 1136784848, 1137109652, 1136988791, 1136583549, 1135974641, 1136800756, 1136782715, 1136660203]"
1145846387,0,1,[],[1144064591]
1031072126,0,0,[],[]
1145674494,0,0,[],[]
1145668679,0,0,[],[]
1146220414,0,0,[],[]
1144893270,0,2,[],"[10636368, 1144064591]"
496076,2,0,"[1144545076, 1018415279]",[]
1145993027,0,0,[],[]
2769588,0,1,[],[1146285055]
1024833225,0,1,[],[11576110]
1144756473,0,1,[],[1144064591]
1031667386,1,0,[1017628023],[]
1019961550,0,0,[],[]
1030559423,0,0,[],[]
1020396570,2,0,"[4462001, 318013]",[]
1031746814,0,0,[],[]
1022910660,0,0,[],[]
1137324628,0,1,[],[1144064591]
1145431327,0,0,[],[]
1030323568,0,0,[],[]
1016078407,0,1,[],[1144064591]
1144395704,1,0,[3177530],[]
1136255175,2,3,"[1017991296, 10689885]","[1021533071, 1017991296, 1144064591]"
1144689040,0,0,[],[]
1142299641,0,0,[],[]
1024663981,0,0,[],[]
1143458923,0,1,[],[1403780105]
1145031364,0,0,[],[]
1146096434,0,0,[],[]
1144663276,0,1,[],[10636368]
1144932523,0,1,[],[10636368]
1031891779,0,0,[],[]
1136166774,0,0,[],[]
9558956,0,0,[],[]
1144276353,0,1,[],[11576110]
1015723116,0,0,[],[]
1145949456,0,0,[],[]
1140964913,0,0,[],[]
1025621760,1,0,[1493742],[]
1139920317,0,2,[],"[1144316168, 1035853589]"
1145502948,0,0,[],[]
1144703311,0,0,[],[]
1140596294,0,1,[],[1021377194]
1029278456,3,0,"[1385438282, 1411576285, 1493209]",[]
1144776112,0,0,[],[]
1143092056,0,1,[],[1144064591]
1025494115,0,0,[],[]
1144615484,0,0,[],[]
1145448214,0,0,[],[]
1035170607,0,0,[],[]
11415475,0,1,[],[11799567]
1145012808,0,0,[],[]
1144935987,0,0,[],[]
1142884523,0,0,[],[]
1019020505,0,0,[],[]
1035038451,0,0,[],[]
1145607397,0,0,[],[]
1034158853,0,1,[],[1144064591]
1026479631,0,0,[],[]
1031628721,0,0,[],[]
1143443638,1,0,[1017628023],[]
1034942844,13,0,"[1023190622, 1014603578, 9556183, 1151841293, 1025685928, 2614379, 1136364020, 1151836407, 1025655441, 1139213087, 1493998, 1016055857, 1145706709]",[]
1142343356,0,0,[],[]
1014244843,0,0,[],[]
1145667180,0,0,[],[]
1018467990,1,0,[1493010],[]
1144683502,2,0,"[4621450, 1020516191]",[]
1142027496,0,0,[],[]
1144894380,0,0,[],[]
1144620336,6,0,"[1017628023, 3177530, 1416539130, 1396337727, 1385340100, 1464432246]",[]
1144673348,0,0,[],[]
1145443557,0,0,[],[]
1145489727,0,2,[],"[1423362406, 1028727440]"
1020735025,0,0,[],[]
1144168597,0,0,[],[]
1143251492,0,0,[],[]
1145011473,0,0,[],[]
1015468216,1,0,[1023441755],[]
1137657721,0,0,[],[]
10683450,0,0,[],[]
1029418412,0,0,[],[]
1137420319,0,0,[],[]
1145196959,0,0,[],[]
1030158359,0,0,[],[]
12342187,0,1,[],[4500188]
1144705400,0,0,[],[]
1019492963,0,0,[],[]
1030540787,0,0,[],[]
3546252,0,0,[],[]
12090706,0,0,[],[]
1144002123,0,0,[],[]
1138452297,0,0,[],[]
1035284512,0,0,[],[]
1020739463,0,0,[],[]
1025447155,1,0,[11646125],[]
1145070151,1,0,[1020134434],[]
1014615323,0,0,[],[]
1035795134,0,0,[],[]
1143203927,1,0,[318013],[]
1144288346,0,0,[],[]
1021093658,0,0,[],[]
1030408560,0,1,[],[10636368]
10660274,0,1,[],[10636368]
1144184681,0,0,[],[]
1144901199,0,0,[],[]
1020638936,5,1,"[1015002703, 1025990343, 1017628023, 1144064591, 1142314569]",[1144064591]
1144613895,5,0,"[1626072, 1017628023, 1034629315, 3917774, 1029283703]",[]
1144037727,0,0,[],[]
1017560465,2,0,"[2433204, 1388333991]",[]
1142739590,0,2,[],"[1144064591, 1035436309]"
1028474932,0,1,[],[10636368]
1030937815,0,0,[],[]
1033501323,0,0,[],[]
1143218862,2,0,"[1019617658, 1146142029]",[]
1143188429,0,0,[],[]
1030997204,0,0,[],[]
1135084729,8,2,"[12332092, 1015733610, 9377102, 1033006144, 1494693, 5002425, 1135250306, 1018491887]","[1147676328, 1033006144]"
1144594737,0,0,[],[]
1143595569,5,0,"[318013, 4947184, 4462001, 1494499, 3180535]",[]
1028900799,0,0,[],[]
1144403155,0,0,[],[]
1028515641,1,0,[1137812175],[]
1015766092,0,0,[],[]
1140999397,0,0,[],[]
1026691206,0,0,[],[]
1031294942,2,0,"[1017628023, 1669376]",[]
1144579191,1,1,[1029283703],[1146079330]
1138184784,0,0,[],[]
1020812204,1,1,[11576110],[11576110]
1144366486,0,0,[],[]
1138400989,0,0,[],[]
1023161874,0,0,[],[]
1140629389,1,2,[11621112],"[1034808552, 1034799818]"
1031549276,1,0,[4462001],[]
5999012,0,0,[],[]
8005656,0,1,[],[1144064591]
1140818337,0,0,[],[]
1033918681,0,0,[],[]
1019698365,0,0,[],[]
1143057468,2,0,"[1017628023, 1150635856]",[]
1144118249,0,0,[],[]
1015982097,1,1,[1014205552],[1032150355]
1028805982,0,0,[],[]
1024915014,0,0,[],[]
1017541550,1,3,[1144504870],"[1144504870, 1147303267, 1149731864]"
1028676736,3,0,"[1151635168, 5561588, 1017565565]",[]
1023342862,0,0,[],[]
1142862893,0,0,[],[]
1141000180,0,0,[],[]
1026246572,0,0,[],[]
1144179809,0,0,[],[]
1144111428,1,0,[2826017],[]
1027121471,0,0,[],[]
1019946398,0,0,[],[]
1035732075,1,0,[1019623469],[]
1141055544,1,0,[318013],[]
1139836762,0,3,[],"[1034808552, 1144064591, 1034799818]"
1144158061,0,0,[],[]
1024794668,0,2,[],"[1147158584, 1146788323]"
1140837190,1,0,[1601013],[]
1019986658,0,0,[],[]
1022166109,0,0,[],[]
1019687682,1,0,[11646125],[]
1024634024,1,0,[1135181082],[]
1028731803,0,0,[],[]
5349651,0,0,[],[]
1139095792,0,0,[],[]
1032427337,1,0,[11646125],[]
1143594668,2,1,"[5980338, 1019510094]",[1144064591]
1135374213,11,0,"[1024832068, 1033945266, 848623, 1034959460, 1494611, 1566063, 1027354278, 1387695853, 1387101808, 1386706073, 1024831146]",[]
1142889198,0,0,[],[]
1143584793,0,0,[],[]
1019015809,0,0,[],[]
1144372474,0,0,[],[]
1143117562,0,0,[],[]
1020714802,0,0,[],[]
1141765033,1,0,[1017628023],[]
1030293043,0,0,[],[]
1017162317,2,0,"[1035475463, 1023726547]",[]
1144380120,0,0,[],[]
1030309002,1,0,[1412803929],[]
1144218293,0,3,[],"[1145862344, 1146061054, 1147006478]"
1020629812,0,0,[],[]
1141088488,0,0,[],[]
1139901305,1,0,[1567081],[]
1019335353,0,0,[],[]
1030654624,3,0,"[1014705503, 1014848333, 1024120395]",[]
1017466264,0,0,[],[]
1143626688,3,0,"[1493747, 4462001, 1135012592]",[]
1141403575,0,0,[],[]
1143931627,0,0,[],[]
1136283806,6,1,"[1141727196, 1494690, 1135227470, 3917774, 1018651898, 1495264]",[1149731864]
1139369481,1,1,[1016026882],[1016026882]
1030815493,0,0,[],[]
10637754,0,0,[],[]
1033270320,0,0,[],[]
1026898408,0,0,[],[]
1027104584,0,0,[],[]
1029248771,2,0,"[1137328794, 1150151733]",[]
1144229702,0,0,[],[]
1018921828,1,0,[1024429874],[]
1141102200,0,0,[],[]
1019631578,2,0,"[1150924821, 1020281046]",[]
1025587996,0,0,[],[]
1032238285,0,1,[],[1138296723]
1141312398,0,0,[],[]
1138941751,0,0,[],[]
1138716583,0,0,[],[]
1144237751,0,0,[],[]
11640270,0,0,[],[]
1135856848,0,0,[],[]
11621112,0,2,[],"[1140629389, 1036111787]"
1143458512,0,0,[],[]
1035683477,0,0,[],[]
1135505716,2,0,"[3917774, 2067236]",[]
4922416,0,0,[],[]
1142896866,0,0,[],[]
1028827692,0,0,[],[]
1029741834,0,0,[],[]
1030490578,0,2,[],"[1136776351, 1137992707]"
1143454036,0,0,[],[]
1142956244,0,0,[],[]
1015141110,0,0,[],[]
1144214001,0,0,[],[]
1140686503,0,0,[],[]
1023325358,2,1,"[1019708011, 1036043580]",[1139723352]
1142083983,1,1,[2461042],[1448130796]
1143458189,0,0,[],[]
1036021103,1,0,[1020662334],[]
1140261631,0,0,[],[]
1028387381,1,1,[1396423472],[1396423472]
1031751450,0,0,[],[]
1018555641,1,1,[1017628023],[11576110]
1023125906,0,0,[],[]
1034536115,0,0,[],[]
1024826926,0,0,[],[]
1030967758,0,0,[],[]
5064386,0,0,[],[]
1027725879,0,0,[],[]
1032211089,1,1,[1143588586],[1143588586]
1028283284,0,0,[],[]
3506160,0,0,[],[]
1144062447,0,1,[],[1136748675]
1020932913,0,0,[],[]
1136739785,0,0,[],[]
1142944276,0,0,[],[]
1143520019,0,0,[],[]
1027721275,0,0,[],[]
1035090949,0,1,[],[1396718904]
1143055668,0,0,[],[]
1144057098,0,0,[],[]
1144106670,0,1,[],[1144064591]
1143940355,0,0,[],[]
1017183048,0,0,[],[]
12652634,0,0,[],[]
1016938336,0,1,[],[1144064591]
1143896986,0,0,[],[]
1144161061,0,0,[],[]
1142310234,0,0,[],[]
1143620441,0,0,[],[]
1143550740,0,1,[],[1136468645]
1144146099,0,1,[],[1144064591]
1144060587,0,0,[],[]
1142150984,0,0,[],[]
1142101565,0,0,[],[]
1029679566,0,0,[],[]
1020997909,0,0,[],[]
1034014100,0,0,[],[]
1144134353,0,0,[],[]
1036119228,13,0,"[1143757709, 1136869312, 1026691028, 1493296, 1493211, 1601013, 1398781903, 1493122, 1494499, 1752268, 1020382605, 1135232311, 1024830474]",[]
1031183705,0,1,[],[1147303267]
1138424337,0,0,[],[]
1135250552,0,0,[],[]
1020906950,0,0,[],[]
1027756672,0,0,[],[]
1030117445,0,0,[],[]
1035280804,0,0,[],[]
1140262124,2,2,"[1496478, 5470718]","[1030467665, 1023922768]"
